FRN,Firm Name,Type,Type Source,Status,City,Postcode,Phone,Website,Companies House,Adviser Count,Reviews,Top Rated,Adviser Types,Cities Count,In Ground Truth,In VouchedFor
,Denham Wealth Management LLP,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,63,1,fa_restricted,1,False,True
171623,Denis O Brown & Associates Ltd,ifa,FCA_PERMISSIONS,Authorised,Stirling,FK9 5PN,+4401786449966,www.denisobrown.co.uk,SC046416,,,,,0,True,False
114360,Dennehy Wealth Limited,institution,FCA_PERMISSIONS,Authorised,Bromley,BR7 5AB,+4402084671666,www.dennehywealth.co.uk,01476316,,,,,0,True,False
110015,Dentists' Provident Society Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4A 3EB,+4402074005700,www.dentistsprovident.co.uk,,,,,,0,True,False
139535,Dentists' and General Mutual Benefit Society Ltd,ifa,FCA_PERMISSIONS,Authorised,Stonebridge,CV7 7TL,+441214521066,www.dgmutual.co.uk,,,,,,0,True,False
153248,Denyer Insurance Consultancy Ltd,ifa,FCA_PERMISSIONS,Authorised,Camberley,GU15 1ED,+440127621162,www.cleverdic.co.uk,03330039,,,,,0,True,False
611386,Depledge Strategic Wealth Management Ltd,ifa,VOUCHEDFOR,Appointed representative,Manchester,M17 1LB,+4401618080200,www.depledgeswm.com,08524954,4,321,4,ifa,3,False,True
,Derek Mills Wealth Consultancy,ifa,VOUCHEDFOR,Assumed Authorised,,,01213668422,,,1,53,1,fa_restricted,1,False,True
,Derwent Mortgages Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,106,,mortgage_adviser,1,False,True
,Designer Wealth Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,77,1,fa_restricted,1,False,True
150018,Deutsche Bank AG,institution,FCA_PERMISSIONS,Authorised,London,EC2Y 9DB,+442075458000,www.db.com,BR000005,,,,,0,True,False
135266,Development Company for Israel (International) Limited,ifa,FCA_PERMISSIONS,Authorised,London,NW2 2GD,+4402039362712,www.israelbondsintl.com,01415853,,,,,0,True,False
,Dickinson Wealth Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,01132385321,,,1,133,1,fa_restricted,1,False,True
,Diligent Wealth Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,02920538857,,,2,256,1,ifa,1,False,True
,Dillon Mortgages LTD,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,12,1,mortgage_adviser,1,False,True
,Dillon-Smith Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,02035446810,,,1,28,1,fa_restricted,1,False,True
150100,Dimensional Fund Advisors Ltd.,institution,FCA_PERMISSIONS,Authorised,London,NW1 3BF,+442030333300,www.dimensional.com,02569601,,,,,0,True,False
155312,Direct Life and Pension Services Limited,ifa,FCA_PERMISSIONS,Authorised,Chichester,PO19 3HF,+4401243817900,https://www.noviumportal.co.uk/direct-life-pension-services-ltd/,02467691,,,,,0,True,False
1000944,Discover Financial Ltd,ifa,VOUCHEDFOR,Appointed representative,Doncaster,DN2 5JE,+4401302456694,https://www.discover-financial.co.uk,,2,171,2,fa_restricted,1,False,True
186761,Doherty Pension & Investment Consultancy Limited,institution,FCA_PERMISSIONS,Authorised,Belfast,BT1 2BE,+4402890533350,www.dohertypic.com,NI031915,,,,,0,True,False
613685,Domus Financial Services,ifa,VOUCHEDFOR,Appointed representative,Bristol,BS9 3HQ,+441179596476,www.domusfinancial.co.uk,,1,24,,fa_restricted,1,False,True
121715,Doug Wade Insurance Consultant,ifa,FCA_PERMISSIONS,Authorised,Ipswich,IP3 9JH,+441473728677,,,,,,,0,True,False
,Dove Stone Financial Solutions,ifa,VOUCHEDFOR,Assumed Authorised,,,01612198576,,,1,14,1,fa_restricted,1,False,True
,Dowes Wealth Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,01132385300,,,1,37,,fa_restricted,1,False,True
146274,Dowgate Capital Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4A 1BW,+442039037715,dowgatecapital.co.uk,02474423,,,,,0,True,False
,Downton and Ali Associates,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,129,1,fa_restricted,1,False,True
,Doxford Financial,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,143,1,fa_restricted,1,False,True
,Dragon Wealth Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,80,1,fa_restricted,1,False,True
960812,Dream Bricks Financial Ltd,ifa,VOUCHEDFOR,Authorised,Sale,M33 4NF,+4407865083735,www.dreambricksfinancial.co.uk,13645142,1,95,1,mortgage_adviser,1,False,True
826831,Druthers Financial Planning Ltd,ifa,VOUCHEDFOR,Appointed representative,Windsor,RH12 4QP,+447976650566,www.druthers.co.uk,11614950,1,67,1,ifa,1,False,True
,Duchy IFA,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,169,1,ifa,1,False,True
161294,Dudley Building Society,ifa,FCA_PERMISSIONS,Authorised,Dudley,DY5 1LN,+4401384231414,www.dudleybuildingsociety.co.uk,,,,,,0,True,False
194782,Duke Street V Limited,institution,FCA_PERMISSIONS,Authorised,London,W1B 5SE 1QS,+4402076638522,www.dukestreet.com,04071494,,,,,0,True,False
,Dunne Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,110,,fa_restricted,1,False,True
,Durham Mortgage Solutions,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,3,428,3,mortgage_limited,3,False,True
,Dynamic Wealth Solutions Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,35,1,fa_restricted,1,False,True
116355,E.J. GLANVILLE & CO. (INVESTMENT BROKERS) LIMITED,ifa,FCA_PERMISSIONS,Authorised,Henley-in-Arden,B95 5AA,+441564793781,,01785217,,,,,0,True,False
134908,EBS Pensions Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC2N 1HZ,+441204803500,www.embarkpensions.co.uk,00998606,,,,,0,True,False
113848,ECCLESIASTICAL INSURANCE OFFICE PUBLIC LIMITED COMPANY,institution,FCA_PERMISSIONS,Authorised,Gloucester,GL3 4AW,+443457773322,http://www.ecclesiastical.com/,00024869,,,,,0,True,False
197427,EDF Trading Markets Limited,ifa,FCA_PERMISSIONS,Authorised,London,SW1E 5JL,+442070614000,www.edftrading.com,04255974,,,,,0,True,False
,EFC Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,02081667217,,,1,56,1,fa_restricted,1,False,True
144036,EFG Private Bank Limited,institution,FCA_PERMISSIONS,Authorised,London,W1K 6AP,+4402074919111,www.efgl.com,02321802,,,,,0,True,False
,EJM Wealth Consultancy,ifa,VOUCHEDFOR,Assumed Authorised,,,01134279378,,,1,17,1,fa_restricted,1,False,True
,ELM Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,02035446810,,,1,4,,fa_restricted,1,False,True
539422,EQ Investors,ifa,VOUCHEDFOR,Authorised,London,SW12 9NS,+442074887110,www.eqinvestors.co.uk,07223330,3,45,,fa_restricted,3,False,True
110340,"EQUITABLE LIFE ASSURANCE SOCIETY,(THE)",ifa,FCA_PERMISSIONS,Authorised,Aylesbury,HP21 7QW,+443301591530,www.utmost.co.uk,00037038,,,,,0,True,False
,EQUITY LIFE UK,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,74,,mortgage_adviser,1,False,True
196203,ERNST & YOUNG LLP,ifa,FCA_PERMISSIONS,Authorised,London,SE1 2AF,+442079512000,www.ey.com,OC300001,,,,,0,True,False
,ES Mortgage Services,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,50,,mortgage_limited,1,False,True
,EST Wealth Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,26,,ifa,1,False,True
148594,ET Capital Limited,ifa,FCA_PERMISSIONS,Authorised,Cambridge,CB24 9XW,+4401223236632,https://www.etcapital.com/,02282335,,,,,0,True,False
165222,ETHICAL INVESTORS (UK) LIMITED,ifa,FCA_PERMISSIONS,Authorised,Cheltenham,GL50 3PN,+4401242539848,www.ethicalinvestors.co.uk,02857294,,,,,0,True,False
,EWM,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,4,182,2,ifa,3,False,True
134459,EXECUTIVE BENEFIT SERVICES (U.K.) LIMITED,ifa,FCA_PERMISSIONS,Authorised,Lanark,ML11 7NE,+441555678900,www.ebsuk.com,SC054039,,,,,0,True,False
,Eadon & Co.,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,6,,ifa,1,False,True
,Eagle Financial Services (Huddersfield) Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,302,1,fa_restricted,1,False,True
,Earlswood Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,02035510160,,,1,37,,fa_restricted,1,False,True
125531,Eastlake & Beachell Limited,ifa,FCA_PERMISSIONS,Authorised,Leicester,LE1 6RX,+4401162550226,www.eastlakebeachell.co.uk,01038082,,,,,0,True,False
193023,Eastwood Anglo Corporate Finance Limited,ifa,FCA_PERMISSIONS,Authorised,Newark,NG22 8PQ,+4401636636132,www.eastwoodanglo.com,03977597,,,,,0,True,False
188860,Eastwood Financial Services Limited,ifa,FCA_PERMISSIONS,Authorised,Elland,HX5 9DA,+4401422377737,www.eastwoodfinancial.co.uk,03649630,,,,,0,True,False
,Easyswitch Mortgages,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,118,,mortgage_adviser,1,False,True
1036851,Eaves & Gables Mortgages Limited,ifa,VOUCHEDFOR,Appointed representative,Chichester,PO19 1UU,+447949829555,,16427752,1,11,1,mortgage_adviser,1,False,True
,Eccles Greenwood Financial Planning LLP,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,15,1,fa_restricted,1,False,True
126123,Ecclesiastical Financial Advisory Services Limited,ifa,FCA_PERMISSIONS,Authorised,Gloucester,GL3 4AW,+443457773322,www.ecclesiastical.com,02046087,4,24,2,ifa,3,True,True
110318,Ecclesiastical Life Limited,institution,FCA_PERMISSIONS,Authorised,Gloucester,GL3 4AW,+4403457773322,www.ecclesiastical.com,00243111,,,,,0,True,False
162090,Ecology Building Society,ifa,FCA_PERMISSIONS,Authorised,Keighley,BD20 0EE,+4401535650770,www.ecology.co.uk,,,,,,0,True,False
,Edginton Stanley Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,23,,fa_restricted,1,False,True
185477,Edison Consulting Limited,ifa,FCA_PERMISSIONS,Authorised,London,NW7 4SD,+4402082010766,,03320772,,,,,0,True,False
,Educate Financial Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,76,1,fa_restricted,1,False,True
,Edward Asset Management LLP,ifa,VOUCHEDFOR,Assumed Authorised,,,01512219700,,,2,122,2,ifa,1,False,True
,Edward Frazer Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,104,,ifa,1,False,True
,Edwards Wealth Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,6,26,1,fa_restricted,1,False,True
,Eight Financial Advice,ifa,VOUCHEDFOR,Assumed Authorised,,,02381159951,,,30,3847,28,fa_restricted,7,False,True
,Elderbee Wealth Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,02081667217,,,1,30,1,fa_restricted,1,False,True
148527,Elderstreet Investments Limited,ifa,FCA_PERMISSIONS,Authorised,London,WC2E 9BT,+4402079328954,www.moltenventures.com,01825358,,,,,0,True,False
144849,Elevate Portfolio Services Limited,ifa,FCA_PERMISSIONS,Authorised,Edinburgh,EH12 9JQ,+441313727298,www.aberdeenadviser.com,01128611,,,,,0,True,False
,Eleven Six Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,51,1,fa_restricted,1,False,True
,Elite Financial Consulting Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,01172950031,,,1,84,,ifa,1,False,True
,Elite Financial Planning Consultants,ifa,VOUCHEDFOR,Assumed Authorised,,,01613000019,,,2,270,2,fa_restricted|mortgage_limited,1,False,True
,Elizabeth Tuccy,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,209,1,fa_restricted,1,False,True
125196,Ellerd Investments Limited,ifa,FCA_PERMISSIONS,Authorised,Harpenden,AL5 2EJ,+441582761121,www.beacon.ifa.co.uk,00670695,,,,,0,True,False
,Ellis Davies Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,3,65,,ifa,2,False,True
953976,Ellis James Financial,ifa,VOUCHEDFOR,Appointed representative,Bristol,BS34 6AS,+4401174353040,,13367133,1,208,1,mortgage_adviser,1,False,True
511619,Elm Tree Financial Services Limited,ifa,VOUCHEDFOR,Authorised,Warrington,WA1 4LZ,+441925815555,www.elmtreeifa.co.uk,07050523,1,33,,ifa,1,False,True
,Elmfield Financial Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,2,115,2,ifa,1,False,True
187990,Elson Associates Plc,ifa,FCA_PERMISSIONS,Authorised,West Malling,ME19 4DA,+4401732433433,www.elsonassociates.com,03595128,,,,,0,True,False
120820,Embark Services Limited,platform,FCA_PERMISSIONS,Authorised,London,EC2N 1HZ,+4401204803500,www.embarkpensions.co.uk,02089815,,,,,0,True,False
138107,Embassy Financial Planning Limited,ifa,FCA_PERMISSIONS,Authorised,London,N3 3BA,+4402083468478,embassyfinancialplanning.co.uk,02196328,,,,,0,True,False
,Emerald Financial Associates Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,66,1,fa_restricted,1,False,True
,Emerald Financial Experts,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,28,1,mortgage_adviser,1,False,True
179392,Emergent Asset Management Limited,institution,FCA_PERMISSIONS,Authorised,Haslemere,GU27 3BU,+447802154988,www.emergentasset.com,03126825,,,,,0,True,False
,Emily Man Wealth Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,02035446810,,,2,94,2,fa_restricted,1,False,True
,Eminent Financial Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,02081668476,,,4,460,4,fa_restricted|mortgage_limited,1,False,True
,Emma Husband Financial Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,25,1,fa_restricted,1,False,True
189330,EnTrust Global Ltd.,institution,FCA_PERMISSIONS,Authorised,London,SW1Y 4AJ,+442073891300,www.entrustglobal.com,03535219,,,,,0,True,False
,Encore Mortgages,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,80,1,mortgage_adviser,1,False,True
942618,Engage Financial Services Ltd,ifa,VOUCHEDFOR,Authorised,Brighton,BN1 4BH,+4401273076587,www.engagewm.co.uk,13010558,2,112,2,ifa,1,False,True
188574,Ennismore Fund Management Limited,institution,FCA_PERMISSIONS,Authorised,London,W8 4LD,+4402073684200,www.ennismorefunds.com,03598371,,,,,0,True,False
,Enriched Financial Services,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,3,170,3,ifa,1,False,True
,Enver Wealth Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,02081668476,,,2,190,2,fa_restricted,2,False,True
175451,Epworth Investment Management Limited,institution,FCA_PERMISSIONS,Authorised,London,WC1H 9SF,+4402074963636,epworthim.com,03052894,,,,,0,True,False
124366,Equistone Partners Europe Limited,institution,FCA_PERMISSIONS,Authorised,London,EC4M 7AW,+4402076535300,www.equistonepe.com,01125740,,,,,0,True,False
185325,Equity Development Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC2V 6EE,+4402070652690,www.equitydevelopment.co.uk,02599020,,,,,0,True,False
197438,Ermin Fosse Financial Management LLP,ifa,FCA_PERMISSIONS,Authorised,Cirencester,GL7 2PP,+441285649200,www.erminfosse.co.uk,OC300522,,,,,0,True,False
568558,Ernest Grant Ltd,ifa,VOUCHEDFOR,Appointed representative,Solihull,B93 0LY,+4403300884878,www.ernestgrant.com,07771632,4,291,4,ifa,1,False,True
,Ernest Grant Mortgages,ifa,VOUCHEDFOR,Assumed Authorised,,,01216598159,,,3,142,3,mortgage_adviser,1,False,True
149177,Essex Financial Management Limited,ifa,FCA_PERMISSIONS,Authorised,Radlett,WD7 7AR,+4401702482284,www.efmgroup.co.uk,02570025,,,,,0,True,False
453773,Essex Financial Planners,ifa,VOUCHEDFOR,Authorised,Westcliff-On-Sea,SS0 7LX,+4401702347734,www.essexfp.com,04343938,1,53,1,ifa,1,False,True
,Estate Lifetime Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,02035446810,,,1,62,,ifa,1,False,True
923809,Ethical Adviser (UK) Limited,ifa,VOUCHEDFOR,Authorised,West Midlands,B72 1JF,+447940521997,www.ethicaladviser.co.uk,11261622,1,123,1,ifa,1,False,True
191857,Euro-IB Limited,ifa,FCA_PERMISSIONS,Authorised,London,SE1 4AD,+4402074895300,www.euro-ib.com,03742463,,,,,0,True,False
188924,EuroMTS Limited,ifa,FCA_PERMISSIONS,Authorised,London,E14 5HS,+4402070760001,www.mtsmarkets.com,03615752,,,,,0,True,False
194820,Europa Partners Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1J 5RL,+4402074514500,www.europapartners.com,04024104,,,,,0,True,False
121066,Evans Hart Limited,ifa,FCA_PERMISSIONS,Authorised,London,WC2A 2JR,+4402074055550,www.evanshart.co.uk,00864461,,,,,0,True,False
,Evely Swan Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,02035446810,,,2,7,,fa_restricted,2,False,True
136163,Evelyn Partners,ifa,HARDCODED_INSTITUTION,Authorised,London,W1S 1FJ,,https://www.evelynpartners.com,,,,,,0,True,False
147103,Evelyn Partners Discretionary Investment Management Limited,institution,FCA_PERMISSIONS,Authorised,London,EC2V 7BG,+442071314000,evelyn.com,02519968,,,,,0,True,False
136414,Evelyn Partners Financial Planning Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC2V 7BG,+442071314000,evelyn.com,00607039,1,12,1,fa_restricted,1,True,True
165169,Evelyn Partners Investment Management Services Limited,institution,FCA_PERMISSIONS,Authorised,London,EC2V 7BG,+442071314000,evelyn.com,02830297,,,,,0,True,False
131816,Evelyn Partners Investment Services Limited,institution,FCA_PERMISSIONS,Authorised,London,EC2V 7BG,+442071314000,evelyn.com,00976145,,,,,0,True,False
124255,Evelyn Partners Securities,institution,FCA_PERMISSIONS,Authorised,London,EC2V 7BG,+442071314000,evelyn.com,02010520,,,,,0,True,False
120973,Everall Rolfe Associates Limited,ifa,FCA_PERMISSIONS,Authorised,Bourne End,SL8 5YS,+4401628533288,,01689133,,,,,0,True,False
,Evergreen Financial Planning LTD,ifa,VOUCHEDFOR,Assumed Authorised,,,02035510160,,,4,134,4,fa_restricted,4,False,True
593368,Evolution Financial Planning Ltd,ifa,VOUCHEDFOR,Appointed representative,Medway,ME5 9FD,+4403303322612,,08117933,1,45,,ifa,1,False,True
,Evolution Financial Services,ifa,VOUCHEDFOR,Assumed Authorised,,,02081668476,,,3,161,,ifa,3,False,True
,Ewart & Bridgeman Advisers,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,110,1,fa_restricted,1,False,True
970249,Exclusive Mortgage Advice Services Limited,ifa,VOUCHEDFOR,Appointed representative,Skipton,BD23 1RD,+4407533711596,,12300950,1,58,1,mortgage_adviser,1,False,True
154311,Executive Advisory Services Limited,ifa,FCA_PERMISSIONS,Authorised,Maidenhead,SL6 9HF,+4401628532320,eas-ifa.com,02726591,,,,,0,True,False
1033397,Exhale Financial Planning Limited,ifa,VOUCHEDFOR,Appointed representative,Shrewsbury,SY1 1UW,+4401743623410,www.exhalefinancialplanning.co.uk,,1,82,1,ifa,1,False,True
134284,Expacare Limited,ifa,FCA_PERMISSIONS,Authorised,Bracknell,RG12 1NF,+441344233950,www.expacare.com,01524095,,,,,0,True,False
125686,Expatriate Advisory Services Limited,ifa,FCA_PERMISSIONS,Authorised,Derby,DE74 2DA,+4401509670918,,01352844,,,,,0,True,False
914522,Expert Independent Financial Planning Limited,ifa,VOUCHEDFOR,Authorised,Harrow,HA1 1BD,+447702570828,www.expertifp.com,10710796,1,193,1,ifa,1,False,True
,Expert Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,2,172,2,ifa,1,False,True
,F H. Manning Financial Services Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,2,270,2,ifa,1,False,True
114341,F.H. MANNING FINANCIAL SERVICES LIMITED,ifa,FCA_PERMISSIONS,Authorised,Horncastle,LN9 6DX,+4401507527383,www.fhmanning.co.uk,01221914,,,,,0,True,False
,F1RST Financial Services Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,292,1,fa_restricted,1,False,True
131372,FACET INVESTMENT MANAGEMENT LTD,institution,FCA_PERMISSIONS,Authorised,London,W1K 3JN,,,01931757,,,,,0,True,False
,FD Cummins Financial Planning Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,17,1,fa_restricted,1,False,True
172999,FIERA CAPITAL (UK) LIMITED,institution,FCA_PERMISSIONS,Authorised,London,W1S 3AE,+442075182100,http://www.fieracapital.com,03017258,,,,,0,True,False
159360,FIL Investment Advisors (UK) Limited,institution,FCA_PERMISSIONS,Authorised,Tadworth,KT20 6RP,+4401732361144,www.fidelity.co.uk,01802466,,,,,0,True,False
121939,FIL Investment Services (UK) Limited,ifa,FCA_PERMISSIONS,Authorised,Tadworth,KT20 6RP,+4401732361144,www.fidelity.co.uk,02016555,,,,,0,True,False
122170,FIL Investments International,institution,FCA_PERMISSIONS,Authorised,Tadworth,KT20 6RP,+4401732361144,www.fidelity.co.uk,01448245,,,,,0,True,False
186526,FIL Life Insurance Limited,institution,FCA_PERMISSIONS,Authorised,Tadworth,KT20 6RP,+4401732361144,www.fidelitypensions.co.uk,03406905,,,,,0,True,False
144345,FIL Pensions Management,institution,FCA_PERMISSIONS,Authorised,Tadworth,KT20 6RP,+4401732361144,www.fidelity.co.uk,02015142,,,,,0,True,False
147876,FINANCIAL ADVICE & SERVICES LIMITED,ifa,FCA_PERMISSIONS,Authorised,Folkestone,CT19 4RG,+441303273273,www.financial-advice.co.uk,02568950,,,,,0,True,False
195522,FINLI (FA92) LIMITED,ifa,FCA_PERMISSIONS,Authorised,Royal Sutton Coldfield,B72 1RJ,+4403451849292,www.finli.co.uk,04077157,,,,,0,True,False
190780,FIRST GLOBAL (UK) LTD.,ifa,FCA_PERMISSIONS,Authorised,Harrow,HA2 7SE,+4402089044942,https://www.firstglobalsec.com/,03644072,,,,,0,True,False
,FLM,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,3,102,1,fa_restricted,1,False,True
196444,FPC FINANCIAL SERVICES LIMITED,ifa,FCA_PERMISSIONS,Authorised,Wirral,CH62 4XD,+4401516441644,www.fpcfinancial.co.uk,02102893,,,,,0,True,False
134865,FRASER - HANN FINANCIAL SERVICES LIMITED,ifa,FCA_PERMISSIONS,Authorised,Ipswich,IP5 3UW,+4401473620530,https://www.fraser-hann.co.uk,02183530,,,,,0,True,False
170969,FRASER SPY FINANCIAL SERVICES LIMITED,ifa,FCA_PERMISSIONS,Authorised,Glasgow,G2 2UE,+4401413330432,www.fraserspy.co.uk,SC152046,,,,,0,True,False
