rank,priority_score,firm_name,frn,size_tier,adviser_count,total_reviews,top_rated_advisers,adviser_types,phone,postcode,website,cities_count,data_confidence,size_score,permission_score,distribution_score,top_mandate_category,top_mandate_score,fca_status,companies_house,fca_enriched,advises_retail,pension_transfers,manages_investments
2097,33.3,Johnstone and Co Financial Services Limited,963983,tier_4,5,0,0,,,SL8 5AU,,0,0.12,12,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2098,33.3,Oak County Financial Services Ltd,439104,tier_4,5,0,0,,,TF11 8FE,,0,0.12,12,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2099,33.3,Beatties Financial Services,441508,tier_4,5,0,0,,,L3 9LQ,,0,0.12,12,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2100,33.3,Tweed Financial Services Ltd,506203,tier_4,5,0,0,,,EH45 8SW,,0,0.12,12,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2101,33.3,Grosvenor Beaumont Financial Services Limited,446700,tier_4,5,0,0,,,EN6 2BD,,0,0.12,12,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2102,33.3,Windsor Financial Services,804133,tier_4,5,0,0,,,SP1 2AP,,0,0.12,12,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2103,33.3,Carron Financial Services Limited,671513,tier_4,5,0,0,,,DG11 3PD,,0,0.12,12,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2104,33.3,Charterhouse Estate Planning And Investment Services Limited,462519,tier_4,5,0,0,,,CF14 5AX,,0,0.12,12,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2105,33.2,Ginkgo Financial Ltd.,912144,tier_3,3,354,3,fa_restricted,+442070788683,SE3 8XA,https://www.ginkgofinancial.com/,1,0.62,28,50,20,multi_asset_cautious,25,Appointed representative,08220047,False,,,
2106,33.2,Lawton Financial Services,497129,tier_3,3,455,3,fa_restricted|mortgage_adviser,+441322553493,DA5 1LR,www.lawtonfinancial.co.uk,1,0.62,28,50,20,multi_asset_cautious,25,Appointed representative,07835127,False,,,
2107,33.2,Waterhouse Financial Advisers Limited,190712,tier_3,3,173,3,fa_restricted,+441761415010,BA3 2DR,www.waterhousefa.co.uk,1,0.62,28,50,20,multi_asset_cautious,25,Appointed representative,09469734,False,,,
2108,33.0,OSL Financial Services Ltd,948512,tier_3,89,0,0,,,TF3 2DT,,0,0.12,30,55,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2109,33.0,RCI Financial Services Limited,312330,tier_3,81,0,0,,,WD3 9YS,,0,0.12,30,55,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2110,33.0,Mortgage Saving Experts Limited,779662,tier_3,80,0,0,,,RH20 4EP,,0,0.12,30,55,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2111,33.0,ACUMEN FINANCIAL ADVISERS LIMITED,583606,tier_3,63,0,0,,,OL9 9XB,,0,0.12,30,55,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2112,33.0,Toyota Financial Services (UK) PLC,310226,tier_3,56,0,0,,,KT18 5UZ,,0,0.12,30,55,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2113,33.0,Winstree Financial Services Ltd,810624,tier_3,53,0,0,,,CO3 3DA,,0,0.12,30,55,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2114,33.0,Julian Harris Financial Consultants,,tier_4,3,69,2,ifa|mortgage_adviser,02081668476,,,2,0.25,20,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2115,33.0,Xentum,,tier_4,3,77,1,ifa,03300388942,,,2,0.25,20,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2116,33.0,NewRoad Financial Planning,,tier_4,2,91,2,ifa,02081668476,,,2,0.25,20,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2117,33.0,Retirement Professionals Ltd,,tier_4,2,96,1,ifa,03300388938,,,2,0.25,20,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2118,32.9,Cashmore & Co,105662,tier_4,4,0,0,,+4401788570424,CV21 2SD,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2119,32.9,Stuart Binns & Associates,114640,tier_4,4,0,0,,+4407979851147,HX4 0EE,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2120,32.9,Warby Wealth Management,126671,tier_4,4,0,0,,+4401582841688,AL1 1NH,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2121,32.9,Mark Bischoff,131520,tier_4,4,0,0,,+4401473250063,IP1 1XG,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2122,32.9,Samuel Magill McDowell,133733,tier_4,4,0,0,,+442828583940,BT40 2QP,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2123,32.9,Martyn Collett,135225,tier_4,4,0,0,,+441427754246,DN9 2NJ,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2124,32.9,"K.A. Ripley, Esq.",136178,tier_4,4,0,0,,+441977648829,WF9 1GH,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2125,32.9,Stellar Financial Services,137842,tier_4,4,0,0,,+442088788136,SW15 6LF,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2126,32.9,GDC Associates,138207,tier_4,4,0,0,,+4401252522064,GU14 6DA,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2127,32.9,S R Smyth,148407,tier_4,4,0,0,,+4402870326665,BT52 1PE,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2128,32.9,Plumptree Kilby,149715,tier_4,4,0,0,,+4401823337799,TA2 6BJ,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2129,32.9,Norwood Financial Services,152710,tier_4,4,0,0,,+4401132653232,LS8 2AH,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2130,32.9,Graham Curtis and Company,163487,tier_4,4,0,0,,+4401403273373,RH20 4BJ,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2131,32.9,Anthony Marshall,188365,tier_4,4,0,0,,+4402073539764,EC4Y 0DT,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2132,32.9,Focused Financial Services,197271,tier_4,4,0,0,,+4401435810443,TN21 0PN,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2133,32.9,Stuart Rowland Barnden,116140,tier_4,3,0,0,,+4407775912900,BN42 4FN,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2134,32.9,Wesley Haslett,125957,tier_4,3,0,0,,+4402890629352,BT17 9NA,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2135,32.9,Arvindkumar Purshottam Patel,126390,tier_4,3,0,0,,+442089025103,HA9 6LL,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2136,32.9,Midas Financial Services,131541,tier_4,3,0,0,,+4401244315315,CH1 2LF,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2137,32.9,Sara Louise Wilkinson,133584,tier_4,3,0,0,,+4401283840049,WS15 3BS,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2138,32.9,Peter Hope,147534,tier_4,3,0,0,,+4401264781880,SO20 8HR,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2139,32.9,Keith George Lilley,149780,tier_4,3,0,0,,+441279862286,CM23 4PA,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2140,32.9,Hallmark Independent Financial Advisers,180344,tier_4,3,0,0,,+4407971555897,CV1 5RJ,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2141,32.9,Melanie Cygelman,181905,tier_4,3,0,0,,+447946483547,SW1W 0JJ,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2142,32.9,Stephen Frederick Gordon,193137,tier_4,3,0,0,,+4401189478200,RG4 7XN,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2143,32.9,R.R. Shah & Co,104470,tier_4,2,0,0,,+4402089039627,HA9 8HB,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2144,32.9,Kerswell Stone & Company,116245,tier_4,2,0,0,,+4401179735616,BS8 2XH,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2145,32.9,J W Hickinson & Co,121551,tier_4,2,0,0,,+4402820751308,BT53 8RW,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2146,32.9,Colbourne & Company,125003,tier_4,2,0,0,,+440182752721,B77 4NS,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2147,32.9,Philip Marsden,125073,tier_4,2,0,0,,+4401785245949,ST16 3BX,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2148,32.9,Malcolm Wood,125435,tier_4,2,0,0,,+4401932354044,KT14 7QH,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2149,32.9,M.H. Hier & Company,131200,tier_4,2,0,0,,+4401436842648,G84 0HS,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2150,32.9,M. & E. Consultancy,137652,tier_4,2,0,0,,+4402072242269,W1U 4EE,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2151,32.9,Marel Sandidge Associates,137849,tier_4,2,0,0,,+4402088767070,TW9 4HP,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2152,32.9,Johnsons,145833,tier_4,2,0,0,,+4401142366240,S7 2QS,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2153,32.9,NORMAN JOHN COLCLOUGH,149977,tier_4,2,0,0,,+4401543685990,WS7 9AT,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2154,32.9,Amar Financial Services,150115,tier_4,2,0,0,,+442088483267,UB4 0AN,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2155,32.9,Peter Vaughan Jones,150161,tier_4,2,0,0,,+441766771410,LL48 6NA,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2156,32.9,Iain Brown,150626,tier_4,2,0,0,,+4401412482488,IV10 8TW,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2157,32.9,Kevin Adams,163133,tier_4,2,0,0,,+4401708220939,RM14 3XJ,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2158,32.9,Michael Brian Rooney,179077,tier_4,2,0,0,,+4401344486396,RG12 0TS,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2159,32.9,Paul Mayo Financial Services,181142,tier_4,2,0,0,,+4401530839531,LE67 3DW,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2160,32.9,James Chadwick and Associates,190358,tier_4,2,0,0,,+4402084047811,SW18 4RN,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2161,32.9,Alan Thompson,191543,tier_4,2,0,0,,+4407806666529,S21 1BF,,0,0.25,11,80,5,multi_asset_cautious,20,Authorised,,True,True,True,False
2162,32.8,Frizzell Wealth Management Ltd,,tier_3,9,238,8,fa_restricted,03300388938,,,2,0.25,32,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
2163,32.8,IQ&Co Ltd,,tier_3,7,376,5,fa_restricted,03300388940,,,2,0.25,32,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
2164,32.8,Ballantine Wealth Management Ltd,,tier_3,5,358,5,fa_restricted,03300388940,,,2,0.25,32,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
2165,32.8,Courtprice Limited,118692,tier_4,8,0,0,,+4401214477555,B48 7LA,www.courtprice.co.uk,0,0.5,22,60,20,multi_asset_cautious,20,Authorised,01843190,True,True,True,False
2166,32.8,Denis O Brown & Associates Ltd,171623,tier_4,7,0,0,,+4401786449966,FK9 5PN,www.denisobrown.co.uk,0,0.5,22,60,20,multi_asset_cautious,20,Authorised,SC046416,True,True,True,False
2167,32.8,AFFINIA LIMITED,165386,tier_4,6,0,0,,+4401206867551,CO1 1TG,https://www.affinia.co.uk/,0,0.5,22,60,20,multi_asset_cautious,20,Authorised,02796741,True,True,True,False
2168,32.8,New World Finance,460421,tier_4,1,295,1,mortgage_adviser,+4401702431130,SS6 7QA,www.newleafdistribution.co.uk,1,0.62,22,60,20,multi_asset_cautious,20,Authorised,05520001,True,True,True,False
2169,32.8,Charnwood Financial Planning LLP,572955,tier_4,9,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2170,32.8,Trafford & Houghton Financial Planning Ltd,481315,tier_4,9,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2171,32.8,Bolsover Render Financial Planning Ltd,553200,tier_4,9,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2172,32.8,Paterson Financial Planning Ltd,401850,tier_4,9,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2173,32.8,Dune Financial Planning Limited,589130,tier_4,8,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2174,32.8,Town & Country Financial Planning Limited,527161,tier_4,8,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2175,32.8,UNBIASED FINANCIAL PLANNING LTD.,622476,tier_4,8,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2176,32.8,Stratagem Financial Planning Limited,819330,tier_4,8,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2177,32.8,Jigsaw Financial Planning Limited,736855,tier_4,8,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2178,32.8,CJT Financial Planning Ltd,512406,tier_4,8,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2179,32.8,Windsor Private Office Financial Planning LLP,821876,tier_4,8,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2180,32.8,Brookfield Financial Planning Ltd,225401,tier_4,8,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2181,32.8,Dukes Financial Planning LLP,462646,tier_4,8,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2182,32.8,Jane Smith Financial Planning Limited,212859,tier_4,7,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2183,32.8,Heard Hamilton Financial Planning Ltd,720807,tier_4,7,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2184,32.8,BELBURY FINANCIAL PLANNING LIMITED,503408,tier_4,7,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2185,32.8,Starkey Financial Planning Limited,459336,tier_4,7,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2186,32.8,SOUND FINANCIAL PLANNING LIMITED,222594,tier_4,7,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2187,32.8,Infinity Financial Planning Limited,562252,tier_4,7,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2188,32.8,Sand Financial Planning Limited,594431,tier_4,7,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2189,32.8,Flemmings Financial Planning Limited,593858,tier_4,7,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2190,32.8,LOGICAL FINANCIAL PLANNING LIMITED,479501,tier_4,6,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2191,32.8,Platinum Financial Planning Limited,1006718,tier_4,6,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2192,32.8,Duke Godley Financial Planning Limited,629938,tier_4,6,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2193,32.8,Townends Wealth Management Limited,994538,tier_4,6,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2194,32.8,SCOTTSBRIDGE FINANCIAL PLANNING LTD.,954112,tier_4,5,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2195,32.8,Money Honey Financial Planning LTD,772350,tier_4,5,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2196,32.8,Severnside Financial Planning Ltd,911899,tier_4,5,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2197,32.8,FERNEDENE FINANCIAL PLANNING LIMITED,490740,tier_4,5,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2198,32.8,Thameside Financial Planning Limited,609980,tier_4,5,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2199,32.8,Desire Wealth Management Limited,712189,tier_4,5,0,0,,,,,0,0.0,12,80,0,multi_asset_cautious,20,Authorised,,True,True,True,False
2200,32.8,RBC Europe Limited,124543,tier_4,1,7,0,fa_restricted,+442076534000,EC2N 4AA,www.rbccm.com,1,0.62,12,70,20,multi_asset_cautious,25,Authorised,00995939,True,True,True,True
2201,32.7,Journey,926480,tier_4,1,60,1,ifa,+4407854457039,TW9 2LP,,1,0.5,18,60,15,multi_asset_cautious,30,Appointed representative,12580064,False,,,
2202,32.7,Severn Financial Ltd,972250,tier_4,1,22,1,ifa,+441923601405,WD3 1AY,,1,0.5,18,60,15,multi_asset_cautious,30,Appointed representative,13863957,False,,,
2203,32.7,Rootes Wealth Management Limited,998007,tier_4,1,63,1,ifa,+441732247360,TN9 1EP,www.rootes.co.uk,1,0.62,18,55,30,multi_asset_cautious,30,Authorised,14159023,True,True,True,False
2204,32.7,Wholesome Financial Planning Limited,995296,tier_4,1,60,1,ifa,+4401183151712,RG1 3LS,,1,0.5,18,60,15,multi_asset_cautious,30,Appointed representative,14702409,False,,,
2205,32.7,BW Financial Planning (FCA No. 618213),618213,tier_4,1,72,1,ifa,+4407879384599,AL1 4AA,,1,0.5,18,60,15,multi_asset_cautious,30,Appointed representative,07192335,False,,,
2206,32.7,White Stone Financial Planning Ltd,991595,tier_4,1,39,1,ifa,+4407590394473,B79 7DN,,1,0.5,18,60,15,multi_asset_cautious,30,Appointed representative,14518301,False,,,
2207,32.7,Velocity Financial Planning Ltd,940298,tier_4,1,35,1,ifa,+4407850938813,CV34 6RG,,1,0.5,18,60,15,multi_asset_cautious,30,Appointed representative,13013861,False,,,
2208,32.7,Probert Financial Ltd,940827,tier_4,1,58,1,ifa,+4407914792378,EX13 5RJ,,1,0.5,18,60,15,multi_asset_cautious,30,Appointed representative,12500388,False,,,
2209,32.6,Lomond Wealth,,tier_4,4,87,3,ifa,03300388940,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2210,32.6,Bespoke Independent Financial Advisers Limited,,tier_4,4,86,3,ifa,03300388938,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2211,32.6,Ifamax Wealth Management,,tier_4,3,55,3,ifa,01172950022,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2212,32.6,Independent Financial Advice Centre,,tier_4,3,94,3,ifa,03300388938,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2213,32.6,Clockswood Wealth Management Limited,,tier_4,2,246,0,ifa,02035510160,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2214,32.6,JW Financial Services Ltd,,tier_4,2,260,0,ifa,03300388939,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2215,32.6,Gem & Co Financial Services Ltd,,tier_4,2,194,0,ifa,02035510160,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2216,32.6,Best Financial Planning Ltd,,tier_4,2,102,0,ifa|mortgage_adviser,03300388941,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2217,32.6,AFH Wealth Management Nantwich,,tier_4,2,134,0,ifa,03300388940,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2218,32.6,Questa Chartered,,tier_4,2,126,0,ifa,03300388942,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2219,32.6,Aqua Financial Limited,,tier_4,2,125,0,ifa,03300388938,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2220,32.6,3R Financial Services Ltd,,tier_4,2,433,0,ifa,03300388938,,,1,0.25,19,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2221,32.6,Venn Financial Planning,814106,tier_4,1,10,1,ifa,+441274003920,SE3 0TN,www.fintuity.com,1,0.62,14,60,30,multi_asset_cautious,30,Authorised,10849933,True,True,True,False
2222,32.6,Principle Financial Planning Limited,804455,tier_4,1,13,1,ifa,+441704828120,PR8 1LQ,https://principledfp.com/,1,0.62,14,60,30,multi_asset_cautious,30,Appointed representative,11207310,False,,,
2223,32.5,Smart Choice Equity Release,952887,tier_3,2,80,2,equity_release_whole_of_market,+4407740414170,PE10 9AB,https://www.onestop4equityrelease.co.uk/,2,0.62,25,55,20,multi_asset_cautious,20,Authorised,13452621,True,True,True,False
2224,32.4,Virtus Financial Planning Limited,1011353,tier_3,4,294,2,fa_restricted|mortgage_limited,+447853549163,SO52 9JT,https://www.virtuswealth.co.uk/,1,0.62,26,50,20,multi_asset_cautious,25,Appointed representative,15361872,False,,,
2225,32.4,Four Oaks Financial Services Ltd,616095,tier_3,3,279,2,fa_restricted|mortgage_limited,+4401213232070,WS14 0NX,www.fouroaksfs.com,1,0.62,26,50,20,multi_asset_cautious,25,Appointed representative,04814506,False,,,
2226,32.4,Kind Wealth Limited,604355,tier_3,2,124,2,fa_restricted|mortgage_adviser,+441212330611,WR1 1DJ,www.kindwealth.com,1,0.62,26,50,20,multi_asset_cautious,25,Appointed representative,08431437,False,,,
2227,32.4,Woodwards of Ripley Ltd,612879,tier_3,2,120,2,fa_restricted,+441773744888,DE5 3DJ,https://woodwardsfs.co.uk,1,0.62,26,50,20,multi_asset_cautious,25,Appointed representative,03742591,False,,,
2228,32.4,Fund Analytics Investment Management LLP,447203,tier_4,4,0,0,,,SW1W 0AF,,0,0.12,6,85,5,multi_asset_cautious,20,Authorised,,True,True,True,True
2229,32.4,Rhodon Investment Management Limited,912575,tier_4,4,0,0,,,W1J 8DZ,,0,0.12,6,85,5,multi_asset_cautious,20,Authorised,,True,True,True,True
2230,32.4,Amersham Investment Management Ltd,507460,tier_4,3,0,0,,,OX39 4BT,,0,0.12,6,85,5,multi_asset_cautious,20,Authorised,,True,True,True,True
2231,32.3,Fyfe Financial,0114287,tier_4,2,50,2,ifa,01142870193,S11 9PJ,,1,0.38,17,60,15,multi_asset_cautious,30,Authorised,,False,,,
2232,32.3,Rosedale Financial Management,473931,tier_4,1,126,1,ifa,+4401246567234,S42 7HG,,1,0.38,17,60,15,multi_asset_cautious,30,Authorised,,True,True,True,False
2233,32.2,A S Financial,,tier_3,7,978,5,mortgage_adviser,02081668476,,,1,0.25,33,50,0,multi_asset_cautious,20,Assumed Authorised,,False,,,
2234,32.2,Ellis Davies Financial Planning,,tier_4,3,65,0,ifa,03300388938,,,2,0.25,18,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2235,32.2,Cornerstone Financial Planning,,tier_4,2,51,0,ifa,03300388938,,,2,0.25,18,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2236,32.2,Perspective (Marlborough Place),,tier_4,2,32,0,ifa,03300388940,,,2,0.25,18,60,10,multi_asset_cautious,30,Assumed Authorised,,False,,,
2237,32.2,Exhale Financial Planning Limited,1033397,tier_4,1,82,1,ifa,+4401743623410,SY1 1UW,www.exhalefinancialplanning.co.uk,1,0.5,13,60,30,multi_asset_cautious,30,Appointed representative,,False,,,
