rank,priority_score,firm_name,frn,size_tier,adviser_count,total_reviews,top_rated_advisers,adviser_types,phone,postcode,website,cities_count,data_confidence,size_score,permission_score,distribution_score,top_mandate_category,top_mandate_score,fca_status,companies_house,fca_enriched,advises_retail,pension_transfers,manages_investments
498,31.8,Independent Personal Financial Management Ltd,,tier_4,1,125,1,ifa,03300388942,,,1,0.38,17,60,10,multi_asset_cautious,30,,,False,,,
499,31.8,Sweeny Wealth Management Ltd,,tier_4,1,152,1,ifa,03300388940,,,1,0.38,17,60,10,multi_asset_cautious,30,,,False,,,
500,31.8,D O'Kane Financial Services Limited,,tier_4,1,173,1,ifa,03300388941,,,1,0.38,17,60,10,multi_asset_cautious,30,,,False,,,
501,31.8,Amber River East Anglia,,tier_4,1,270,1,ifa,03300388941,,,1,0.38,17,60,10,multi_asset_cautious,30,,,False,,,
502,31.8,CARRON FINANCIAL SERVICES,,tier_4,1,136,1,ifa,03300388940,,,1,0.38,17,60,10,multi_asset_cautious,30,,,False,,,
503,31.8,Duchy IFA,,tier_4,1,169,1,ifa,03300388938,,,1,0.38,17,60,10,multi_asset_cautious,30,,,False,,,
504,31.8,One50 Financial Planning Ltd,,tier_4,1,103,1,ifa,03300388939,,,1,0.38,17,60,10,multi_asset_cautious,30,,,False,,,
505,31.7,Line Financial Services,945895,tier_4,1,67,1,ifa,+441702431130,RH8 9DE,,1,0.62,13,60,25,multi_asset_cautious,30,Appointed representative,,True,,,
506,31.6,De Mellow & Co Ltd,,tier_3,9,261,7,fa_restricted,02381159951,,,1,0.38,29,50,0,multi_asset_cautious,25,,,False,,,
507,31.6,HJP Chartered Financial Planners,,tier_3,7,285,7,fa_restricted,03300388938,,,1,0.38,29,50,0,multi_asset_cautious,25,,,False,,,
508,31.6,Twelve Wealth Management Ltd,,tier_3,5,173,3,fa_restricted,02035510160,,,1,0.38,29,50,0,multi_asset_cautious,25,,,False,,,
509,31.4,Capital Financial Markets Limited,,tier_4,4,0,0,fa_restricted|ifa,03300388940,,,3,0.25,14,60,18,multi_asset_cautious,30,,,False,,,
510,31.4,Alan Ellis Financial Services Limited,,tier_4,3,5,0,ifa,03300388940,,,3,0.38,14,60,18,multi_asset_cautious,30,,,False,,,
511,31.2,Gallimore Wealth Management LLP,,tier_3,4,311,4,fa_restricted,02035510160,,,3,0.38,26,50,8,multi_asset_cautious,25,,,False,,,
512,31.2,Evergreen Financial Planning LTD,,tier_3,4,134,4,fa_restricted,02035510160,,,4,0.38,26,50,8,multi_asset_cautious,25,,,False,,,
513,31.2,Positive Solutions,,tier_3,4,430,4,fa_restricted|mortgage_adviser,03300388940,,,4,0.38,26,50,8,multi_asset_cautious,25,,,False,,,
514,31.2,FirmStone Wealth,,tier_3,3,124,3,fa_restricted,02035446810,,,3,0.38,26,50,8,multi_asset_cautious,25,,,False,,,
515,31.2,Sustainable Financial Planning Ltd,0161300,tier_4,1,66,1,ifa,01613000019,,,1,0.5,13,60,20,multi_asset_cautious,30,,,True,,,
516,31.1,Mattioli Woods,0116448,tier_4,3,110,2,fa_restricted,01224228770,LE1 6RU,,2,0.62,24,50,15,multi_asset_cautious,25,,,True,,,
517,31.0,Titanium Financial Services,,tier_3,6,62,3,mortgage_limited,03300388940,,,3,0.38,28,50,8,multi_asset_cautious,20,,,False,,,
518,31.0,Masterplan Wealth,,tier_4,3,51,0,ifa,01213476924,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
519,31.0,HFMC Wealth,,tier_4,2,31,0,ifa,02035510160,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
520,31.0,N2 Asset Management Limited,,tier_4,2,24,0,ifa,03300388938,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
521,31.0,Bob Little & Co Ltd,,tier_4,2,44,0,ifa|mortgage_adviser,03300388938,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
522,31.0,Chapelwood Financial Planning ltd,,tier_4,2,42,0,ifa,03300388940,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
523,31.0,PFM Associates,,tier_4,2,63,0,ifa|mortgage_adviser,03300388939,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
524,31.0,Advanced IFA Ltd,,tier_4,2,37,0,ifa,03300388939,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
525,31.0,Better Financial Planning Ltd,,tier_4,2,29,0,ifa,03300388939,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
526,31.0,Radcliffe & Newlands,,tier_4,1,130,0,ifa,02035510160,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
527,31.0,Portcullis Wealth Planning Ltd,,tier_4,1,216,0,ifa,03300388940,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
528,31.0,Future Financial Planning Limited,,tier_4,1,116,0,ifa,03300388942,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
529,31.0,UnaVida Wealth Management Ltd,,tier_4,1,136,0,ifa,01184430107,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
530,31.0,Edward Frazer Ltd,,tier_4,1,104,0,ifa,03300388938,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
531,31.0,The Premier Partnership Limited,,tier_4,1,119,0,ifa,03300388940,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
532,31.0,Otus Financial Planning,,tier_4,1,167,0,ifa,01619377600,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
533,31.0,Halcyon Financial Planning Ltd,,tier_4,1,115,0,ifa,03300388942,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
534,31.0,Daniel Hyde Financial Services,,tier_4,1,105,0,ifa,03300388938,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
535,31.0,Ribble Wealth Management Limited,,tier_4,1,145,0,ifa,03300388942,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
536,31.0,Fairstone Liversedge,,tier_4,1,152,0,ifa,03300388941,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
537,31.0,Clarity Wealth Limited,,tier_4,1,158,0,ifa,03300388939,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
538,31.0,Wolds Financial Planning Ltd,,tier_4,1,102,0,ifa,03300388939,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
539,31.0,Phillip Bates & Co Financial Services Limited,,tier_4,1,173,0,ifa,01513537186,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
540,31.0,Neligan Financial,,tier_4,1,133,0,ifa,03300388939,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
541,31.0,Otter Financial Services,,tier_4,1,101,0,ifa,03300388940,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
542,31.0,Fountain Wealth Management,,tier_4,1,195,0,ifa,03300388940,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
543,31.0,Aspen Wealth Management LLP,,tier_4,1,203,0,ifa,03300388939,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
544,31.0,Oculus Wealth Management Limited,,tier_4,1,103,0,ifa,03300388938,,,1,0.38,15,60,10,multi_asset_cautious,30,,,False,,,
545,30.9,3-S Financial Management,0161219,tier_4,1,35,0,ifa,01612198546,M2 1DH,,1,0.62,11,60,25,multi_asset_cautious,30,,,True,,,
546,30.8,Pinnacle Wealth Management LLP,,tier_3,9,200,1,fa_restricted,02081668476,,,1,0.38,27,50,0,multi_asset_cautious,25,,,False,,,
547,30.8,Heritage & Co UK Limited,,tier_3,3,508,3,fa_restricted|mortgage_limited,03300388940,,,1,0.38,27,50,0,multi_asset_cautious,25,,,False,,,
548,30.6,Hoxton Wealth,,tier_4,2,13,0,ifa,02081667217,,,2,0.38,14,60,10,multi_asset_cautious,30,,,False,,,
549,30.6,Cadence Financial Planning Limited,,tier_4,2,7,0,ifa,03300388939,,,2,0.38,14,60,10,multi_asset_cautious,30,,,False,,,
550,30.6,Goddard Perry Consulting,,tier_4,2,8,0,ifa,03300388938,,,2,0.38,14,60,10,multi_asset_cautious,30,,,False,,,
551,30.6,Arena Investment Management Ltd,,tier_4,2,8,0,ifa,03300388938,,,2,0.38,14,60,10,multi_asset_cautious,30,,,False,,,
552,30.4,Trowlock Wealth Management LLP,,tier_3,5,73,2,fa_restricted,02081667217,,,2,0.38,26,50,0,multi_asset_cautious,25,,,False,,,
553,30.4,Pursuit Financial Planning Ltd,,tier_3,4,253,4,fa_restricted,03300388940,,,2,0.38,26,50,0,multi_asset_cautious,25,,,False,,,
554,30.4,David James Wealth,,tier_3,3,272,3,fa_restricted|mortgage_adviser,02081668476,,,2,0.38,26,50,0,multi_asset_cautious,25,,,False,,,
555,30.4,Compound Wealth Planning,,tier_3,3,152,3,fa_restricted|mortgage_limited,02035510160,,,2,0.38,26,50,0,multi_asset_cautious,25,,,False,,,
556,30.4,RBC Brewin Dolphin,,tier_4,3,296,2,fa_restricted,03300388942,,,3,0.38,24,50,8,multi_asset_cautious,25,,,False,,,
557,30.4,Wealth Transform Limited,,tier_4,3,136,1,fa_restricted,03300388940,,,3,0.38,24,50,8,multi_asset_cautious,25,,,False,,,
558,30.2,Supreme Financial Solutions Ltd,,tier_3,4,215,4,mortgage_limited,01512219238,,,4,0.38,26,50,8,multi_asset_cautious,20,,,False,,,
559,30.2,Durham Mortgage Solutions,,tier_3,3,428,3,mortgage_limited,03300388940,,,3,0.38,26,50,8,multi_asset_cautious,20,,,False,,,
560,30.2,Purity Financial Services Limited,842066,tier_4,1,69,1,fa_restricted,+4401902290222,WV7 3AU,www.purityfs.co.uk,1,0.88,18,50,30,multi_asset_cautious,25,Appointed representative,11473462,True,,,
561,30.2,Thera Wealth Management Ltd,,tier_4,1,71,1,ifa,02035446810,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
562,30.2,LCH/WEALTH Ltd,,tier_4,1,28,1,ifa,02081667217,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
563,30.2,MPL Wealth Management Limited,,tier_4,1,78,1,ifa,02035446810,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
564,30.2,Q Wealth,,tier_4,1,62,1,ifa,02035510160,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
565,30.2,Stadium Wealth Ltd,,tier_4,1,50,1,ifa,02081668476,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
566,30.2,Tideway Wealth Management,,tier_4,1,77,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
567,30.2,SC Financial Planning Ltd,,tier_4,1,93,1,ifa,02081667217,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
568,30.2,Albon Financial Planning,,tier_4,1,98,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
569,30.2,Journey,,tier_4,1,60,1,ifa,02035510160,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
570,30.2,Blue Moon Wealth Ltd,,tier_4,1,79,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
571,30.2,Upside Finance Ltd,,tier_4,1,79,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
572,30.2,Consolidare Wealth Management Ltd,,tier_4,1,86,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
573,30.2,Robertson's Wealth Management Ltd,,tier_4,1,61,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
574,30.2,THE ROCK - FINANCIAL MANAGEMENT COMPANIES LTD,,tier_4,1,43,1,ifa,02081667217,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
575,30.2,Confident Finance,,tier_4,1,87,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
576,30.2,Footprint Financial Planning,,tier_4,1,66,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
577,30.2,Wren Sterling,,tier_4,1,69,1,ifa,02035446810,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
578,30.2,Throgmorton Private Capital Limited,,tier_4,1,70,1,ifa,02035510160,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
579,30.2,Wake up your Wealth LLP,,tier_4,1,94,1,ifa,02035510160,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
580,30.2,Pearson Wealth Management Ltd,,tier_4,1,88,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
581,30.2,Crocus Wealth Limited,,tier_4,1,37,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
582,30.2,Strategic Wealth Management,,tier_4,1,67,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
583,30.2,Acacia Wealth,,tier_4,1,57,1,ifa,02035446810,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
584,30.2,Wealth Matters,,tier_4,1,67,1,ifa,02035446810,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
585,30.2,Taylor Financial Management Limited,,tier_4,1,56,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
586,30.2,Finance Energy Limited,,tier_4,1,54,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
587,30.2,Prosperity Life Planning Ltd,,tier_4,1,58,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
588,30.2,Ramsay and White Wealth Management Limited,,tier_4,1,62,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
589,30.2,Palantir Financial Planning Ltd Chartered Financial Planner,,tier_4,1,38,1,ifa,02081667217,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
590,30.2,Archgate Wealth,,tier_4,1,52,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
591,30.2,360 Financial Services,,tier_4,1,37,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
592,30.2,Method Financial Planning,,tier_4,1,27,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
593,30.2,MTFA,,tier_4,1,39,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
594,30.2,Hawkeye Financial Ltd,,tier_4,1,42,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
595,30.2,All Aspects Financial Planning Limited,,tier_4,1,28,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
596,30.2,Plan 100,,tier_4,1,25,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
597,30.2,Chris French Ltd,,tier_4,1,23,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
598,30.2,Key Financial Planning Ltd,,tier_4,1,44,1,ifa,01216598158,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
599,30.2,Warwick Wealth Management Ltd,,tier_4,1,84,1,ifa,01213668422,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
600,30.2,Thursfield & Co. Personal Financial Planning,,tier_4,1,57,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
601,30.2,Portcullis Financial Planning PFP,,tier_4,1,22,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
602,30.2,88 Capital Wealth Management,,tier_4,1,84,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
603,30.2,Mindful Financial Planning,,tier_4,1,50,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
604,30.2,Charters Private Wealth,,tier_4,1,98,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
605,30.2,Velocity Financial Planning Ltd,,tier_4,1,35,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
606,30.2,Perspective (North) Ltd,,tier_4,1,65,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
607,30.2,Paladin Financial Planning,,tier_4,1,99,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
608,30.2,Broad & Co. Wealth Management Ltd,,tier_4,1,45,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
609,30.2,Aevum Wealth Management,,tier_4,1,75,1,ifa,01172950022,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
610,30.2,iPensions Wealth,,tier_4,1,74,1,ifa,01612198576,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
611,30.2,New Path Financial Ltd,,tier_4,1,21,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
612,30.2,Altior Asset Management Ltd,,tier_4,1,57,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
613,30.2,MGT Financial Planning Ltd,,tier_4,1,58,1,ifa,01613000019,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
614,30.2,Thrive Together FP Ltd,,tier_4,1,36,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
615,30.2,Accomplished Financial Solutions Ltd,,tier_4,1,33,1,ifa,01164489290,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
616,30.2,Henry Davies Wealth Management Ltd,,tier_4,1,22,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
617,30.2,Padstone Financial Management Ltd,,tier_4,1,28,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
618,30.2,Mackenzie Financial Planning Chartered Financial Planners,,tier_4,1,66,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
619,30.2,Clear Vision Wealth Management,,tier_4,1,70,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
620,30.2,Taylor & Taylor Financial Services Ltd,,tier_4,1,42,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
621,30.2,CAPS Financial Limited,,tier_4,1,27,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
622,30.2,Uniec Prestige Ltd,,tier_4,1,35,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
623,30.2,Anne Wray Independent Financial Adviser,,tier_4,1,90,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
624,30.2,Trusted Financial Planning,,tier_4,1,75,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
625,30.2,Harvest Associates Ltd,,tier_4,1,94,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
626,30.2,Mindful Wealth Management,,tier_4,1,37,1,ifa,01513539033,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
627,30.2,Sharp Financial Planning Ltd,,tier_4,1,51,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
628,30.2,Priority Wealth Planning,,tier_4,1,63,1,ifa,01132385321,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
629,30.2,Blue Sky Family Wealth Management,,tier_4,1,27,1,ifa,01772937181,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
630,30.2,Vision Independent Financial Advisors Ltd,,tier_4,1,22,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
631,30.2,Richard Bamber & Company,,tier_4,1,27,1,ifa,01512219238,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
632,30.2,Hentons Financial Planning,,tier_4,1,59,1,ifa,01132385321,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
633,30.2,Acumen Investment and Pension Solutions,,tier_4,1,37,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
634,30.2,Arboretum Financial Planning Limited,,tier_4,1,29,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
635,30.2,Fatgreen Wealth,,tier_4,1,20,1,ifa,01134279378,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
636,30.2,Inco Financial Ltd,,tier_4,1,80,1,ifa,01134279378,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
637,30.2,MG SHAW (UK) LTD,,tier_4,1,77,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
638,30.2,Paramount Wealth Management,,tier_4,1,48,1,ifa,01413760116,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
639,30.2,Riverpark Investment & Financial Consultants,,tier_4,1,70,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
640,30.2,Pathway Financial Services Ltd,,tier_4,1,94,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
641,30.2,Global Advice Group Ltd,,tier_4,1,49,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
642,30.2,Hunter Wealth Management,,tier_4,1,52,1,ifa,01312680409,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
643,30.2,Cairn Independent,,tier_4,1,56,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
644,30.2,Guided Financial,,tier_4,1,25,1,ifa,01172957680,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
645,30.2,Isca Wealth Management Limited,,tier_4,1,77,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
646,30.2,Abacus Associates Financial Services Ltd,,tier_4,1,59,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
647,30.2,Rossiter Wealth Management,,tier_4,1,85,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
648,30.2,Leabold Financial Management Ltd,,tier_4,1,34,1,ifa,02920538418,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
649,30.2,Imperial Chartered,,tier_4,1,46,1,ifa,02922279219,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
650,30.2,MJS Financial Services LTD,,tier_4,1,86,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
651,30.2,TNW Wealth Limited,,tier_4,1,97,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
652,30.2,Financial Life Planning Limited,,tier_4,1,33,1,ifa,02920538418,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
653,30.2,Advice Rooms,,tier_4,1,51,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
654,30.2,Charterhouse Portfolio Management Ltd,,tier_4,1,92,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
655,30.2,Green Castle Financial Planning Ltd,,tier_4,1,40,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
656,30.2,Foligno & Co,,tier_4,1,28,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
657,30.2,Anna Gidman Wealth Limited,,tier_4,1,33,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
658,30.2,Arian Financial Planning Ltd,,tier_4,1,27,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
659,30.2,Molyneux Associates,,tier_4,1,29,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
660,30.2,Five Talents Financial Planning Limited,,tier_4,1,22,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
661,30.2,How Money Matters,,tier_4,1,89,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
662,30.2,Concise Wealth Management Ltd,,tier_4,1,62,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
663,30.2,Seven Financial Group,,tier_4,1,22,1,ifa,03300388939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
664,30.2,Stepping Stones Financial Planning LLP,,tier_4,1,55,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
665,30.2,Mulberry House Wealth Management Ltd,,tier_4,1,92,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
666,30.2,Laurel North Limited,,tier_4,1,21,1,ifa,03300388941,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
667,30.2,7FP,,tier_4,1,96,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
668,30.2,New World Financial Group,,tier_4,1,47,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
669,30.2,Temple Gray Ltd,,tier_4,1,52,1,ifa,03300388938,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
670,30.2,David Winter IFA,,tier_4,1,50,1,ifa,03300388940,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
671,30.2,Country Wealth,,tier_4,1,55,1,ifa,02381159939,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
672,30.2,Orbit Financial Planning Ltd,,tier_4,1,41,1,ifa,03300388942,,,1,0.38,13,60,10,multi_asset_cautious,30,,,False,,,
